,dim 1,dim 2,dim 3,dim 4,dim 5,dim 6,dim 7,dim 8
767,0.047135025,-0.032954335,0.32542235,-0.010101333,-0.08507481,-1.1954246,0.008484285,-0.04113403
768,0.27743915,0.10487276,-1.1458751,0.0026727766,-0.003377989,0.25021267,0.007990539,-0.0134224
769,0.26337472,0.08831706,-0.528381,-0.020863019,-0.09674354,-0.9544567,0.018357389,-0.101073414
770,-0.5195724,-0.24580076,0.6008731,0.07166457,0.21847522,1.9935858,-0.036755685,0.28395247
771,-0.058609784,-0.065812126,0.29316944,0.0064485595,-0.018572472,-0.44805035,-0.00017444044,0.021850407
772,-0.013718724,0.0005386323,-0.7247081,0.028740965,0.09878242,1.2556055,-0.0073910616,0.08909324
773,-0.23415543,-0.13803509,0.43979472,0.03135521,0.06917252,0.43377167,-0.01435196,0.12341452
774,-0.06856674,-0.06786589,-0.052654877,0.02455604,0.04826896,0.36640632,-0.008789431,0.09224641
775,0.059384912,0.027827933,-0.27627534,-0.0057125017,-0.026873708,-0.21206842,0.009788975,-0.046498895
776,0.45038357,0.18920614,-1.6026953,-0.011869881,-0.043735467,0.005316414,0.017973602,-0.079568565
777,-0.46681446,-0.21684775,1.481101,0.01537703,0.021266527,-0.32231832,-0.008897342,0.059199214
778,0.21664965,0.07864655,-0.9936143,0.0067757145,0.009748727,0.33930746,0.0051583126,0.0045062006
779,0.2627268,0.10219394,-0.5244909,-0.02681693,-0.1075592,-1.0211735,0.021994816,-0.13005912
780,0.32741526,0.10796176,-0.6055637,-0.025988828,-0.1195178,-1.1947105,0.02126071,-0.119916916
781,0.5623493,0.22446275,-1.1669571,-0.049481556,-0.18637642,-1.6652076,0.036709353,-0.22520095
782,0.24981311,0.082473494,-1.0791365,0.009016275,0.010837756,0.3424991,0.0039697997,0.016477466
783,0.111423254,0.04051158,-0.9289988,0.02071435,0.06266783,0.8958815,-0.0025709607,0.05943784
784,-0.3420843,-0.113585055,0.13491763,0.03761255,0.14251226,1.5336862,-0.014783736,0.122811735
785,-0.51799786,-0.25450158,1.0540141,0.05281415,0.14331311,1.0345018,-0.028322693,0.21375334
786,0.14748031,0.019904919,0.2717253,-0.030642655,-0.14924826,-1.8165495,0.02025229,-0.12853613
787,-0.6653819,-0.29008716,1.5573047,0.044476166,0.13026406,0.8335008,-0.024884794,0.17433149
788,0.3576301,0.15438971,-1.4661555,-0.0030263513,-0.010437861,0.32742214,0.012726154,-0.044165462
789,-0.37863627,-0.10039525,-0.23493363,0.050897934,0.21140939,2.466729,-0.019949201,0.16442126
790,0.06292677,0.034824394,0.2775753,-0.036102004,-0.13243397,-1.470542,0.02459007,-0.1679367
791,0.07624778,-0.020884901,0.41659254,-0.019991253,-0.120365724,-1.594312,0.013576176,-0.08059409
792,0.04876131,-0.0069906116,0.17616755,-0.013521232,-0.078266405,-0.99262756,0.011593837,-0.06469649
793,-0.52264154,-0.23677203,0.73336875,0.061384708,0.18908358,1.6796224,-0.031318944,0.23960161
794,-0.16975763,-0.08610371,-0.2720979,0.04424557,0.13581994,1.4349761,-0.018140871,0.16233945
795,0.054502994,0.010767609,-0.5140521,0.013219111,0.030072458,0.4073778,-0.00013862178,0.033852994
796,0.27587268,0.07045956,-0.39694297,-0.020103086,-0.11124487,-1.225225,0.01683291,-0.08917272
797,0.18581647,0.085851416,-0.5894887,-0.015863147,-0.05738627,-0.4203373,0.016648814,-0.0915187
798,0.2515379,0.07468411,-0.41108745,-0.02086138,-0.10352101,-1.0907652,0.017691236,-0.09729749
799,-0.07620858,-0.054622725,0.33072758,0.00015112013,-0.027601782,-0.49121895,0.0036473982,-0.009818554
800,0.13992363,0.06574687,-1.1094658,0.018815205,0.066394925,1.0350356,-0.0005060546,0.04595217
801,-0.08265713,-0.005424246,-0.8681183,0.039166696,0.1525227,1.9416625,-0.011968829,0.12254548
802,-0.29335093,-0.16166711,0.5640663,0.03574673,0.08482933,0.5644954,-0.017187763,0.14166349
803,-0.111742064,-0.023246348,-0.7185464,0.03952159,0.14900129,1.8400838,-0.012865286,0.12692827
804,-0.050752953,0.005622044,-0.65063846,0.023410693,0.09442969,1.2574046,-0.004179202,0.060893625
805,-0.05650595,0.012406871,-0.40064734,0.008275822,0.046599917,0.71024287,0.0034615248,-0.001975596
806,-0.08661376,0.020878382,-0.63453627,0.016708523,0.09246904,1.3348477,0.00026059896,0.023413032
807,-0.026959315,0.017464042,-0.52945226,0.012193337,0.05575885,0.82069427,0.00158545,0.015563607
808,-0.19904213,-0.10395837,0.8911787,-0.005602114,-0.049049325,-0.87951714,0.004806116,-0.030113816
809,0.08735606,0.00024318695,-0.3012823,0.006652564,-0.011427626,-0.17580055,0.0020285808,0.01699248
810,-0.18001908,-0.117287666,0.8697097,0.0007705167,-0.041793175,-0.869166,0.00080990046,0.0029085577
811,0.3191549,0.17414491,-1.9994674,0.015650824,0.08348307,1.5980623,0.0053998306,0.015682876
812,0.07201603,0.0124944,-0.47629005,0.01041653,0.016024232,0.22924745,0.0011097342,0.02466613
813,0.09393877,0.016245537,-0.38436323,0.0040351897,-0.010738738,-0.09831136,0.004128933,0.0012661815
814,0.4219236,0.17639455,-1.030235,-0.034555405,-0.12689678,-1.0452421,0.02830337,-0.1674318
815,-0.02810748,-0.0027710944,-0.71489,0.029806353,0.10442321,1.3211274,-0.007938519,0.09254709
816,-0.38648948,-0.20037872,1.0582609,0.028496236,0.057145923,0.124627575,-0.0150128715,0.11547291
817,-0.042413637,-0.05085534,0.24269396,0.0025331452,-0.026235279,-0.48545128,0.0023816638,0.0028210282
818,-0.25751618,-0.14524484,0.47593176,0.032847747,0.07608399,0.5041711,-0.015234392,0.12882674
819,-0.25648728,-0.15050885,0.65355587,0.026224174,0.04786171,0.13436706,-0.012403887,0.105110854
820,0.13369888,0.019745417,0.13418372,-0.023594216,-0.11978774,-1.4461832,0.017039172,-0.102799326
821,-0.100708514,-0.050209895,-0.43314552,0.03645785,0.114230484,1.28074,-0.013085354,0.12727249
822,0.013545215,-0.0071339905,-0.037194043,-0.0024615154,-0.027900536,-0.34902292,0.0067000426,-0.026289165
823,0.25486776,0.09132689,-1.0738492,0.005011916,0.0015611649,0.26632968,0.0063311793,-0.002044171
824,-0.085267186,-0.074006855,-0.24741517,0.036961444,0.093428925,0.90291244,-0.014862429,0.14096278
825,-0.3308499,-0.19772303,1.3380123,0.012853615,-0.013975069,-0.77773815,-0.008010071,0.06099868
826,0.39444605,0.18405133,-1.2764568,-0.025205154,-0.079114534,-0.40330818,0.024592092,-0.1377458
827,0.3767344,0.18024544,-1.3289555,-0.020805761,-0.060811203,-0.18278323,0.022467121,-0.12149513
828,-0.022152454,-0.016810924,-0.30298805,0.015165001,0.039119795,0.45375526,-0.0018591806,0.0416086
829,-0.10618526,-0.03535664,-0.59024686,0.038132474,0.13315769,1.5855885,-0.012964185,0.1271171
830,-0.25360748,-0.09053175,-0.56822604,0.061780974,0.22086173,2.5227187,-0.025851015,0.22092998
831,0.19313124,0.056628995,-0.46613747,-0.009914469,-0.060194228,-0.5970498,0.0120564625,-0.055466533
832,-0.21873045,-0.13590333,0.47522348,0.028525367,0.055955797,0.26943636,-0.013045449,0.11366171
833,0.26520744,0.13292624,-0.8380239,-0.02409146,-0.07519351,-0.48499003,0.02245268,-0.13131446
834,-0.36488336,-0.17227238,1.233453,0.007868499,-0.0025622249,-0.4910993,-0.0038149804,0.026431888
835,0.0027764738,0.006389931,-0.45081097,0.01253809,0.03974417,0.5485695,0.00047089905,0.02557543
836,0.35230228,0.11990023,-0.76964194,-0.023127764,-0.1075765,-1.0142882,0.020333126,-0.109935135
837,-0.011072785,-0.0013410598,0.20928045,-0.016779333,-0.067895904,-0.7893134,0.014092036,-0.08824214
838,0.023414701,-0.00987491,0.17078903,-0.011745997,-0.06646695,-0.84073585,0.010848116,-0.06018877
839,0.40057507,0.16690318,-1.1305778,-0.025377724,-0.0945464,-0.6767564,0.023617953,-0.13069081
840,0.31636962,0.11036882,-0.8550234,-0.014496449,-0.07287566,-0.60501796,0.016056959,-0.07739496
841,-0.23358493,-0.13166746,0.7209835,0.014770985,0.013902321,-0.21145725,-0.0061129555,0.05592957
842,-0.48426157,-0.20578495,0.6992098,0.049725585,0.15895079,1.4240944,-0.024388846,0.18695635
843,-0.16706061,-0.08537117,-0.039696053,0.032394975,0.092752635,0.910583,-0.012498278,0.11596954
844,0.013031453,-0.0070604235,-0.22273217,0.006705664,0.0054297373,0.058471963,0.002355788,0.009548515
845,-0.07196398,-0.035032406,-0.2791881,0.022169858,0.06551145,0.73279864,-0.0057209656,0.06927392
846,0.38519803,0.17354554,-1.8234705,0.006374322,0.029792972,0.8844528,0.00908228,-0.011050612
847,0.14210626,0.038411096,-0.34332836,-0.007801164,-0.051110804,-0.5281739,0.01053074,-0.047152758
848,-0.11862907,-0.019202024,-0.9833207,0.05104118,0.19573909,2.435075,-0.018030595,0.16949362
849,-0.009321064,-0.036478594,0.13918474,0.0012797192,-0.029764507,-0.48935413,0.003463734,-0.0031361878
850,-0.14912099,-0.05946353,-0.27183926,0.03290534,0.1088476,1.212693,-0.011428721,0.11015901
851,-0.106732234,-0.06989908,0.1977422,0.013463013,0.018046997,0.020295084,-0.0032405742,0.044139594
852,0.056567937,0.013671368,-0.58059347,0.015283123,0.03911084,0.5294724,-0.0009724274,0.041077256
853,-0.06711511,0.023832597,-1.1797543,0.04225201,0.18117172,2.4146059,-0.011903431,0.12514925
854,-0.39442545,-0.20154977,1.2645762,0.01885926,0.02381073,-0.28092527,-0.010420881,0.07703027
855,0.2413539,0.07983534,-0.5485214,-0.016070083,-0.07927045,-0.762238,0.015819896,-0.08202246
856,-0.21828227,-0.06325404,0.037972122,0.019978233,0.079924345,0.90035194,-0.004787259,0.051155
857,0.28366902,0.12285806,-1.2575749,0.0006530881,0.0010764673,0.38319707,0.009925436,-0.027648777
858,0.2784687,0.12212713,-1.0609035,-0.008722533,-0.031798195,-0.016988836,0.014390234,-0.06485364
859,-0.33051437,-0.18857682,1.6183366,-0.0048400536,-0.071080655,-1.4322076,0.0009190738,-0.011980802
860,-0.5448272,-0.28086516,0.9905843,0.0672445,0.18350863,1.4246516,-0.03642189,0.2770571
861,0.09319034,0.04107239,-0.767722,0.012714371,0.03963252,0.63276803,0.0014511198,0.025255471
862,-0.18277463,-0.032870427,-0.24397074,0.020880207,0.09557599,1.2031231,-0.0038279034,0.047588617
863,0.0005722344,-0.017299756,0.109274246,-0.005332738,-0.04209438,-0.5587041,0.0076107867,-0.03532496
864,0.046204835,0.022479303,-1.0593848,0.035467096,0.12179643,1.588268,-0.009940933,0.11521149
865,0.25941452,0.12145576,-1.5733147,0.017174035,0.06694798,1.2009046,0.0022507384,0.034232467
866,0.1305637,0.08873113,-0.96107686,0.0020230338,0.025914595,0.65614516,0.008896701,-0.030407816
867,0.044136167,0.0012314618,-0.5293596,0.01806862,0.04347206,0.5351508,-0.0028855167,0.055205494
868,0.22772387,0.061327994,-0.575091,-0.006893128,-0.056051016,-0.553726,0.010532677,-0.040579706
869,-0.33890262,-0.08730745,-0.5434948,0.06025742,0.24326631,2.883025,-0.024051461,0.20153272
870,0.16140774,0.0657667,-0.8670596,0.006535761,0.015628994,0.39754394,0.0051030777,0.0008587241
871,-0.31703797,-0.16674161,0.55922955,0.03838539,0.097595215,0.7165674,-0.018487591,0.15066856
872,0.097697586,0.032544494,-0.6663653,0.011183485,0.026301354,0.42652303,0.0016377792,0.023306131
873,-0.7442343,-0.36802357,2.2216907,0.044927076,0.09645353,0.12389594,-0.028786127,0.19605756
874,0.009164721,-0.011505544,-0.25982028,0.010438226,0.01670593,0.17859939,0.00036616623,0.025410205
875,-0.37009704,-0.17088097,0.442483,0.046538092,0.13976157,1.2565153,-0.022045877,0.17673892
876,-0.18945873,-0.080479756,0.41574997,0.008072458,0.015264936,0.006710686,-0.00042995438,0.015469223
877,-0.023709744,-0.04130301,-0.23754688,0.022124335,0.046192624,0.4271517,-0.0065653287,0.07846868
878,-0.64605033,-0.32253867,1.4622166,0.06244187,0.16484177,1.0878086,-0.035496663,0.26049805
879,-0.27184325,-0.14482093,1.0291145,0.005442083,-0.018334288,-0.6339357,-0.002044402,0.019174159
880,0.4280456,0.20377034,-2.0552742,0.004768759,0.034072958,1.0415337,0.011146847,-0.023340136
881,0.15142348,0.056894206,-0.8145838,0.0077467337,0.016270526,0.37240723,0.0041186847,0.007735133
882,-0.08529429,-0.11287966,0.997094,-0.008529909,-0.10034427,-1.6429081,0.004494369,-0.021841407
883,-0.086490184,-0.053883374,0.7900477,-0.022785183,-0.10684143,-1.4460437,0.014690772,-0.10149947
884,-0.03886436,-0.043250754,0.23684233,-0.0003818348,-0.03207158,-0.5241951,0.004169099,-0.01114428
885,0.36485347,0.15875626,-1.2342958,-0.01641618,-0.057667695,-0.23463123,0.019262854,-0.097379774
886,-0.1606999,-0.107572556,0.27479655,0.025967337,0.050827444,0.29008317,-0.010796428,0.10055566
887,0.3980247,0.14810483,-1.0025431,-0.023874208,-0.102579854,-0.8603065,0.021842794,-0.11763933
888,-0.034338757,-0.058441013,0.90104884,-0.02702652,-0.1411871,-1.9303534,0.015897643,-0.10888535
889,0.048188984,0.03764499,-0.8895546,0.020724602,0.07941696,1.1401808,-0.0020823292,0.0516288
890,-0.019778565,-0.049516365,0.5691554,-0.014472835,-0.093423605,-1.3181577,0.010299943,-0.061166883
891,0.06417894,-0.005811706,-0.32579994,0.01066757,0.005416736,0.021037769,1.3034791e-05,0.031858236
892,0.41254005,0.16294302,-0.96339786,-0.032159567,-0.12561923,-1.0844793,0.02648503,-0.1539929
893,-0.12722524,-0.118867874,1.1856498,-0.014869101,-0.11525944,-1.8175075,0.007595863,-0.05026427
894,0.2933279,0.14296891,-1.3836585,-0.0015795827,0.005346194,0.5209509,0.012048718,-0.04307267
895,0.2621828,0.101311326,-1.0181007,-0.0019901022,-0.018364988,0.063577674,0.010158148,-0.032449096
896,-0.33699018,-0.16739377,0.9569107,0.019199312,0.033739634,-0.04887087,-0.009205021,0.07287133
897,-0.45346603,-0.1979362,0.7866389,0.041755132,0.12689814,1.0436203,-0.020470347,0.1569494
898,0.052090198,-0.02054809,0.12552747,-0.0054168776,-0.060239974,-0.83868957,0.0069256015,-0.027026266
899,0.3780575,0.14895888,-0.99479496,-0.024369162,-0.09775959,-0.78067815,0.02233549,-0.122762054
900,-0.2765358,-0.11224729,0.95581216,-0.004411243,-0.027880587,-0.5945593,0.004568983,-0.033153802
901,-0.20606543,-0.06710702,0.072957255,0.019697644,0.07234658,0.7796194,-0.0050043166,0.053334236
902,0.39397827,0.14423396,-1.0282,-0.020944469,-0.09371601,-0.7667867,0.020269565,-0.10518044
903,0.309867,0.1362543,-1.5348809,0.008501358,0.03174842,0.79787743,0.006699901,0.0014888644
904,0.21523434,0.07276279,-0.77347803,-0.001666382,-0.024783086,-0.108320996,0.008842133,-0.02643904
905,0.35934123,0.1545644,-1.6069922,0.003857106,0.014053494,0.62565523,0.00944918,-0.017005086
906,-0.30757093,-0.09616281,-0.11650647,0.04240328,0.16270138,1.8322167,-0.016410884,0.13953471
907,-0.3927472,-0.1582663,0.29925346,0.048665993,0.16376016,1.627279,-0.022090439,0.17681295
908,-0.09180489,-0.0057738125,-0.77275956,0.034699753,0.13885047,1.7809029,-0.009772133,0.10387108
909,0.16614154,0.036783494,-0.10993557,-0.018980347,-0.09991008,-1.1514997,0.01549539,-0.086910665
910,-0.31791046,-0.12220955,0.7878346,0.008557461,0.023790166,0.024366066,-0.0017353706,0.01578939
911,0.4998397,0.23503113,-2.08688,-0.0075388774,-0.008173123,0.61131126,0.018052366,-0.07388383
912,0.016250134,-0.040713668,0.25079677,-0.0028012395,-0.055349812,-0.84286195,0.004890267,-0.013803691
913,0.46524146,0.19240883,-1.5570445,-0.015644409,-0.059385486,-0.18323953,0.019796658,-0.09353414
914,-0.06709419,-0.0568776,0.020518094,0.01634486,0.026478395,0.1505079,-0.004269175,0.05586815
915,0.38465235,0.14729856,-1.1475163,-0.016193721,-0.07144738,-0.47289866,0.018287804,-0.0891076
916,0.12139022,0.035216592,-0.44028097,-0.0014169961,-0.024276625,-0.19816701,0.0075298175,-0.023792744
917,0.26660666,0.114733174,-1.1053163,-0.0033034757,-0.014273085,0.17237721,0.01151238,-0.042337894
918,-0.06618132,-0.09557451,0.9107151,-0.011678617,-0.104330584,-1.6269517,0.0067917965,-0.038389325
919,-0.59600216,-0.28820094,1.4303651,0.049132913,0.12779985,0.7537653,-0.027710784,0.20170414
920,-0.25091696,-0.16850364,1.2598982,0.003599234,-0.04916493,-1.1382339,-0.0027576461,0.024399817
921,-0.27685744,-0.15325388,1.1084766,0.00507766,-0.024536073,-0.7447176,-0.0023069717,0.020405471
922,-0.009004176,-0.005438596,-0.50026155,0.020049326,0.06144786,0.76817507,-0.0036580488,0.058079123
923,-0.30816153,-0.17170244,0.90585446,0.02316767,0.036208294,-0.063133195,-0.011639666,0.094254225
924,0.18531588,0.056051187,-0.5285868,-0.0064850524,-0.04590737,-0.41882077,0.010475755,-0.04290214
925,-0.03362426,-0.069847405,0.22585133,0.011155821,-0.012079671,-0.408694,-0.0029041283,0.04547414
926,-0.09870882,-0.04669918,0.14540617,0.006312661,0.0073753,-0.008492162,0.0014141016,0.007967442
927,0.31210586,0.12796627,-0.8318115,-0.022910155,-0.08868308,-0.7122492,0.02111562,-0.11802706
928,0.23774704,0.11000951,-1.0008612,-0.006161742,-0.019557673,0.11017971,0.012897506,-0.055759907
929,0.55432594,0.2456827,-2.0276594,-0.015566569,-0.045385286,0.16098668,0.021913195,-0.10186607
930,-0.2801102,-0.1279696,1.2109448,-0.010470413,-0.060604334,-1.0641885,0.0065743066,-0.05112821
931,0.39644173,0.18837768,-1.6110889,-0.01045062,-0.023127742,0.29837623,0.017814077,-0.0813469
932,-0.08795048,-0.013442054,0.003853619,-0.00063250214,0.004239939,0.099282995,0.0065247193,-0.03103429
933,-0.16949257,-0.14885426,1.2702575,-0.006077729,-0.09356978,-1.6570656,0.0021262094,-0.009815395
